seqname	source	feature	start	end	score	strand	frame	attributes	Name	orf_classification	gene	chr
chr2	geneDB	CDS	3956453	3957503	.	+	.	non-coding RNA (predicted)	SPNCRNA.431	warning, this transcript could be on either strand	.	2
chr2	geneDB	gene	3957504	3960006	.	+	.	glutaredoxin Grx4	SPBC26H8.06	.	.	2
chr2	geneDB	CDS	3957504	3960006	.	+	.	glutaredoxin Grx4	SPBC26H8.06	.	.	2
chr2	geneDB	gene	3959175	3961100	.	-	.	Siva family protein (predicted)	SPBC26H8.13c	.	.	2
chr2	geneDB	CDS	3959175	3961100	.	-	.	Siva family protein (predicted)	SPBC26H8.13c	.	.	2
chr2	geneDB	gene	3960007	3962689	.	+	.	non-coding RNA (predicted)	SPNCRNA.89	.	.	2
chr2	geneDB	CDS	3960007	3962689	.	+	.	non-coding RNA (predicted)	SPNCRNA.89	.	.	2
chr2	geneDB	gene	3961101	3962279	.	-	.	cytochrome C oxidase copper chaperone Cox17 (predicted)	SPBC26H8.14c	.	.	2
chr2	geneDB	CDS	3961101	3962279	.	-	.	cytochrome C oxidase copper chaperone Cox17 (predicted)	SPBC26H8.14c	.	.	2
chr2	geneDB	gene	3962280	3963615	.	-	.	mitochondrial protein, DUF1674 family	SPBC26H8.16	.	.	2
chr2	geneDB	CDS	3962280	3963615	.	-	.	mitochondrial protein, DUF1674 family	SPBC26H8.16	.	.	2
chr2	geneDB	gene	3962690	3962698	.	+	.	non-coding RNA (predicted)	SPNCRNA.515	transfrag R	.	2
chr2	geneDB	CDS	3962690	3962698	.	+	.	non-coding RNA (predicted)	SPNCRNA.515	transfrag R	.	2
chr2	geneDB	gene	3962699	3970968	.	+	.	intergenic RNA (predicted)	SPNCRNA.1651	.	.	2
chr2	geneDB	CDS	3962699	3970968	.	+	.	intergenic RNA (predicted)	SPNCRNA.1651	.	.	2
chr2	geneDB	gene	3963616	3965924	.	-	.	tubulin beta Nda3	SPBC26H8.07c	.	.	2
chr2	geneDB	CDS	3963616	3965924	.	-	.	tubulin beta Nda3	SPBC26H8.07c	.	.	2
chr2	geneDB	gene	3965925	3968155	.	-	.	GTPase Grn1	SPBC26H8.08c	.	.	2
chr2	geneDB	CDS	3965925	3968155	.	-	.	GTPase Grn1	SPBC26H8.08c	.	.	2
chr2	geneDB	gene	3968156	3970103	.	-	.	SWI/SNF complex subunit Snf59	SPBC26H8.09c	repeat consensus HHDNSNKESTNLDDLNMLEEPK	.	2
chr2	geneDB	CDS	3968156	3970103	.	-	.	SWI/SNF complex subunit Snf59	SPBC26H8.09c	repeat consensus HHDNSNKESTNLDDLNMLEEPK	.	2
chr2	geneDB	gene	3970104	3974893	.	-	.	conserved fungal protein	SPBC26H8.11c	.	.	2
chr2	geneDB	CDS	3970104	3974893	.	-	.	conserved fungal protein	SPBC26H8.11c	.	.	2
chr2	geneDB	gene	3970969	3976840	.	+	.	3'-5' exoribonuclease subunit Dis3 (predicted)	SPBC26H8.10	does not bind GeneDB_Spombe:SPBC776.02c PMID 1944266	.	2
chr2	geneDB	CDS	3970969	3976840	.	+	.	3'-5' exoribonuclease subunit Dis3 (predicted)	SPBC26H8.10	does not bind GeneDB_Spombe:SPBC776.02c PMID 1944266	.	2
chr2	geneDB	gene	3974894	3982106	.	-	.	intergenic RNA (predicted)	SPNCRNA.1652	.	.	2
chr2	geneDB	CDS	3974894	3982106	.	-	.	intergenic RNA (predicted)	SPNCRNA.1652	.	.	2
chr2	geneDB	gene	3976841	3985585	.	+	.	cytochrome c heme lyase (predicted)	SPBC26H8.12	.	.	2
chr2	geneDB	CDS	3976841	3985585	.	+	.	cytochrome c heme lyase (predicted)	SPBC26H8.12	.	.	2
chr2	geneDB	gene	3980729	3989286	.	-	.	serine/threonine protein kinase Ppk25 (predicted)	SPBC32C12.03c	.	.	2
chr2	geneDB	CDS	3980729	3989286	.	-	.	serine/threonine protein kinase Ppk25 (predicted)	SPBC32C12.03c	.	.	2
chr2	geneDB	gene	3982107	3980728	.	-	.	non-coding RNA (predicted)	SPNCRNA.111	identical to mRNA from spc00524 and AU009915 231 1 but not associated with an ORFextended by affey SPNGAF1	.	2
chr2	geneDB	CDS	3982107	3980728	.	-	.	non-coding RNA (predicted)	SPNCRNA.111	identical to mRNA from spc00524 and AU009915 231 1 but not associated with an ORFextended by affey SPNGAF1	.	2
chr2	geneDB	gene	3985586	3990666	.	+	.	transcription factor Ste11	SPBC32C12.02	the equivalent function in S. cerevisiae is performed by STE12, but this is STE-like not HMG	.	2
chr2	geneDB	CDS	3985586	3990666	.	+	.	transcription factor Ste11	SPBC32C12.02	the equivalent function in S. cerevisiae is performed by STE12, but this is STE-like not HMG	.	2
chr2	geneDB	gene	3989287	3992837	.	-	.	splicing factor Cwf28	SPBC3B9.02c	.	.	2
chr2	geneDB	CDS	3989287	3992837	.	-	.	splicing factor Cwf28	SPBC3B9.02c	.	.	2
chr2	geneDB	gene	3990667	3991619	.	+	.	Hsp70 nucleotide exchange factor (predicted)	SPBC3B9.01	.	.	2
chr2	geneDB	CDS	3990667	3991619	.	+	.	Hsp70 nucleotide exchange factor (predicted)	SPBC3B9.01	.	.	2
chr2	geneDB	gene	3991620	3993456	.	+	.	antisense RNA (predicted), possible alternative UTR	SPNCRNA.1653	.	.	2
chr2	geneDB	CDS	3991620	3993456	.	+	.	antisense RNA (predicted), possible alternative UTR	SPNCRNA.1653	.	.	2
chr2	geneDB	gene	3992838	3996471	.	-	.	antisense RNA (predicted)	SPNCRNA.1654	.	.	2
chr2	geneDB	CDS	3992838	3996471	.	-	.	antisense RNA (predicted)	SPNCRNA.1654	.	.	2
chr2	geneDB	gene	3993457	3995637	.	+	.	signal recognition particle receptor alpha subunit Srp101 (predicted)	SPBC3B9.03	.	.	2
chr2	geneDB	CDS	3993457	3995637	.	+	.	signal recognition particle receptor alpha subunit Srp101 (predicted)	SPBC3B9.03	.	.	2
chr2	geneDB	gene	3995638	3996670	.	+	.	mitochondrial methyltransferase (predicted)	SPBC3B9.04	.	.	2
chr2	geneDB	CDS	3995638	3996670	.	+	.	mitochondrial methyltransferase (predicted)	SPBC3B9.04	.	.	2
chr2	geneDB	gene	3996472	3999699	.	-	.	autophagy associated protein Atg3	SPBC3B9.06c	.	.	2
chr2	geneDB	CDS	3996472	3999699	.	-	.	autophagy associated protein Atg3	SPBC3B9.06c	.	.	2
chr2	geneDB	gene	3996671	3997670	.	+	.	mRNA decapping complex regulatory subunit Dcp1	SPBC3B9.21	.	.	2
chr2	geneDB	CDS	3996671	3997670	.	+	.	mRNA decapping complex regulatory subunit Dcp1	SPBC3B9.21	.	.	2
chr2	geneDB	gene	3997671	4000572	.	+	.	helper of TIM (predicted)	SPBC3B9.05	.	.	2
chr2	geneDB	CDS	3997671	4000572	.	+	.	helper of TIM (predicted)	SPBC3B9.05	.	.	2
chr2	geneDB	gene	3999700	4001230	.	-	.	DNA-directed RNA polymerase I complex subunit Rpa43	SPBC3B9.07c	.	.	2
chr2	geneDB	CDS	3999700	4001230	.	-	.	DNA-directed RNA polymerase I complex subunit Rpa43	SPBC3B9.07c	.	.	2
chr2	geneDB	gene	4000573	4003311	.	+	.	antisense RNA (predicted)	SPNCRNA.1655	.	.	2
chr2	geneDB	CDS	4000573	4003311	.	+	.	antisense RNA (predicted)	SPNCRNA.1655	.	.	2
chr2	geneDB	gene	4001231	4002653	.	-	.	Mago-nashi homolog (predicted)	SPBC3B9.08c	non-consensus gc donor	.	2
chr2	geneDB	CDS	4001231	4002653	.	-	.	Mago-nashi homolog (predicted)	SPBC3B9.08c	non-consensus gc donor	.	2
chr2	geneDB	gene	4002654	4006334	.	-	.	DASH complex subunit Dad4	SPBC3B9.22c	.	.	2
chr2	geneDB	CDS	4002654	4006334	.	-	.	DASH complex subunit Dad4	SPBC3B9.22c	.	.	2
chr2	geneDB	gene	4003312	4004956	.	+	.	ESCRT II complex subunit Vps36	SPBC3B9.09	possible additional N-terminal exon	.	2
chr2	geneDB	CDS	4003312	4004956	.	+	.	ESCRT II complex subunit Vps36	SPBC3B9.09	possible additional N-terminal exon	.	2
chr2	geneDB	gene	4004957	4008183	.	+	.	SNARE Vti1 (predicted)	SPBC3B9.10	.	.	2
chr2	geneDB	CDS	4004957	4008183	.	+	.	SNARE Vti1 (predicted)	SPBC3B9.10	.	.	2
chr2	geneDB	gene	4006335	4008027	.	-	.	mRNA cleavage and polyadenylation specificity factor complex subunit Ctf1	SPBC3B9.11c	.	.	2
chr2	geneDB	CDS	4006335	4008027	.	-	.	mRNA cleavage and polyadenylation specificity factor complex subunit Ctf1	SPBC3B9.11c	.	.	2
chr2	geneDB	gene	4008028	4009384	.	-	.	60S acidic ribosomal protein Rpp1-2	SPBC3B9.13c	.	.	2
chr2	geneDB	CDS	4008028	4009384	.	-	.	60S acidic ribosomal protein Rpp1-2	SPBC3B9.13c	.	.	2
chr2	geneDB	gene	4008184	4014997	.	+	.	TRAPP complex subunit Trs23 (predicted)	SPBC3B9.12	.	.	2
chr2	geneDB	CDS	4008184	4014997	.	+	.	TRAPP complex subunit Trs23 (predicted)	SPBC3B9.12	.	.	2
chr2	geneDB	gene	4009385	4010772	.	-	.	mitochondrial ribosomal protein subunit L3 (predicted)	SPBC3B9.14c	.	.	2
chr2	geneDB	CDS	4009385	4010772	.	-	.	mitochondrial ribosomal protein subunit L3 (predicted)	SPBC3B9.14c	.	.	2
chr2	geneDB	gene	4010773	4014775	.	-	.	Sre1 cleavage activating protein, Scap Scp1	SPBC3B9.15c	.	.	2
chr2	geneDB	CDS	4010773	4014775	.	-	.	Sre1 cleavage activating protein, Scap Scp1	SPBC3B9.15c	.	.	2
chr2	geneDB	gene	4014776	4018767	.	-	.	nucleoporin Nup120	SPBC3B9.16c	.	.	2
chr2	geneDB	CDS	4014776	4018767	.	-	.	nucleoporin Nup120	SPBC3B9.16c	.	.	2
chr2	geneDB	gene	4014998	4020308	.	+	.	antisense RNA (predicted)	SPNCRNA.1656	.	.	2
chr2	geneDB	CDS	4014998	4020308	.	+	.	antisense RNA (predicted)	SPNCRNA.1656	.	.	2
chr2	geneDB	gene	4018768	4021622	.	-	.	V-type ATPase V1 subunit F (predicted)	SPBC3B9.18c	.	.	2
chr2	geneDB	CDS	4018768	4021622	.	-	.	V-type ATPase V1 subunit F (predicted)	SPBC3B9.18c	.	.	2
chr2	geneDB	gene	4020309	4022546	.	+	.	iron-sulfur protein Isa2	SPBC3B9.17	.	.	2
chr2	geneDB	CDS	4020309	4022546	.	+	.	iron-sulfur protein Isa2	SPBC3B9.17	.	.	2
chr2	geneDB	gene	4021623	4029559	.	-	.	COP9/signalosome complex subunit Csn1	SPBC215.03c	N-terminal exon possibly incorrect	.	2
chr2	geneDB	CDS	4021623	4029559	.	-	.	COP9/signalosome complex subunit Csn1	SPBC215.03c	N-terminal exon possibly incorrect	.	2
chr2	geneDB	gene	4022547	4024571	.	+	.	mitochondrial GrpE domain chaperone protein (predicted)	SPBC3B9.19	.	.	2
chr2	geneDB	CDS	4022547	4024571	.	+	.	mitochondrial GrpE domain chaperone protein (predicted)	SPBC3B9.19	.	.	2
chr2	geneDB	gene	4024572	4027417	.	+	.	GTPase activating protein (predicted)	SPBC215.01	.	.	2
chr2	geneDB	CDS	4024572	4027417	.	+	.	GTPase activating protein (predicted)	SPBC215.01	.	.	2
chr2	geneDB	gene	4027418	4030554	.	+	.	prefoldin subunit 5 (predicted)	SPBC215.02	.	.	2
chr2	geneDB	CDS	4027418	4030554	.	+	.	prefoldin subunit 5 (predicted)	SPBC215.02	.	.	2
chr2	geneDB	gene	4029560	4038752	.	-	.	human LYHRT homolog	SPBC215.06c	.	.	2
chr2	geneDB	CDS	4029560	4038752	.	-	.	human LYHRT homolog	SPBC215.06c	.	.	2
chr2	geneDB	gene	4030555	4031742	.	+	.	heterotrimeric G protein gamma subunit Git11	SPBC215.04	.	.	2
chr2	geneDB	CDS	4030555	4031742	.	+	.	heterotrimeric G protein gamma subunit Git11	SPBC215.04	.	.	2
chr2	geneDB	gene	4031743	4032743	.	+	.	tRNA Asparagine	SPBTRNAASN.03	.	.	2
chr2	geneDB	CDS	4031743	4032743	.	+	.	tRNA Asparagine	SPBTRNAASN.03	.	.	2
chr2	geneDB	gene	4032744	4033336	.	+	.	non-coding RNA (predicted)	SPNCRNA.435	warning, this transcript could be on either strand	.	2
chr2	geneDB	CDS	4032744	4033336	.	+	.	non-coding RNA (predicted)	SPNCRNA.435	warning, this transcript could be on either strand	.	2
chr2	geneDB	gene	4033337	4033492	.	+	.	non-coding RNA (predicted)	SPNCRNA.436	warning, this transcript could be on either strandlongest ORF with methionine is 84 amino acids	.	2
chr2	geneDB	CDS	4033337	4033492	.	+	.	non-coding RNA (predicted)	SPNCRNA.436	warning, this transcript could be on either strandlongest ORF with methionine is 84 amino acids	.	2
chr2	geneDB	gene	4033493	4035813	.	+	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.1657	.	.	2
chr2	geneDB	CDS	4033493	4035813	.	+	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.1657	.	.	2
chr2	geneDB	gene	4035814	4038884	.	+	.	glycerol-3-phosphate dehydrogenase Gpd1	SPBC215.05	.	.	2
chr2	geneDB	CDS	4035814	4038884	.	+	.	glycerol-3-phosphate dehydrogenase Gpd1	SPBC215.05	.	.	2
chr2	geneDB	gene	4038753	4041122	.	-	.	PWWP domain protein (predicted)	SPBC215.07c	.	.	2
chr2	geneDB	CDS	4038753	4041122	.	-	.	PWWP domain protein (predicted)	SPBC215.07c	.	.	2
chr2	geneDB	gene	4038885	4043157	.	+	.	antisense RNA (predicted)	SPNCRNA.1658	.	.	2
chr2	geneDB	CDS	4038885	4043157	.	+	.	antisense RNA (predicted)	SPNCRNA.1658	.	.	2
chr2	geneDB	gene	4041123	4045218	.	-	.	arginine specific carbamoyl-phosphate synthase Arg4 (predicted)	SPBC215.08c	.	.	2
chr2	geneDB	CDS	4041123	4045218	.	-	.	arginine specific carbamoyl-phosphate synthase Arg4 (predicted)	SPBC215.08c	.	.	2
chr2	geneDB	gene	4043158	4047403	.	+	.	antisense RNA (predicted)	SPNCRNA.1659	.	.	2
chr2	geneDB	CDS	4043158	4047403	.	+	.	antisense RNA (predicted)	SPNCRNA.1659	.	.	2
chr2	geneDB	gene	4045219	4047226	.	-	.	acetyl-CoA C-acetyltransferase Erg10 (predicted)	SPBC215.09c	.	.	2
chr2	geneDB	CDS	4045219	4047226	.	-	.	acetyl-CoA C-acetyltransferase Erg10 (predicted)	SPBC215.09c	.	.	2
chr2	geneDB	gene	4047227	4049473	.	-	.	antisense RNA (predicted)	SPNCRNA.1660	.	.	2
chr2	geneDB	CDS	4047227	4049473	.	-	.	antisense RNA (predicted)	SPNCRNA.1660	.	.	2
chr2	geneDB	gene	4047404	4049178	.	+	.	No comment	LTR	tf2-type LTR	.	2
chr2	geneDB	CDS	4047404	4049178	.	+	.	No comment	LTR	tf2-type LTR	.	2
chr2	geneDB	gene	4049179	4052600	.	+	.	haloacid dehalogenase-like hydrolase	SPBC215.10	.	.	2
chr2	geneDB	CDS	4049179	4052600	.	+	.	haloacid dehalogenase-like hydrolase	SPBC215.10	.	.	2
chr2	geneDB	gene	4049474	4051382	.	-	.	aldo/keto reductase, unknown biological role	SPBC215.11c	.	.	2
chr2	geneDB	CDS	4049474	4051382	.	-	.	aldo/keto reductase, unknown biological role	SPBC215.11c	.	.	2
chr2	geneDB	gene	4051383	4055996	.	-	.	antisense RNA (predicted)	SPNCRNA.1661	.	.	2
chr2	geneDB	CDS	4051383	4055996	.	-	.	antisense RNA (predicted)	SPNCRNA.1661	.	.	2
chr2	geneDB	gene	4052601	4056167	.	+	.	GTPase Cwf10 (predicted)	SPBC215.12	.	.	2
chr2	geneDB	CDS	4052601	4056167	.	+	.	GTPase Cwf10 (predicted)	SPBC215.12	.	.	2
chr2	geneDB	gene	4055997	4059074	.	-	.	ESCRT III complex subunit Vps20	SPBC215.14c	.	.	2
chr2	geneDB	CDS	4055997	4059074	.	-	.	ESCRT III complex subunit Vps20	SPBC215.14c	.	.	2
chr2	geneDB	gene	4056168	4059410	.	+	.	sequence orphan	SPBC215.13	.	.	2
chr2	geneDB	CDS	4056168	4059410	.	+	.	sequence orphan	SPBC215.13	.	.	2
chr2	geneDB	gene	4059075	4064158	.	-	.	deoxycytidyl transferase Rev1 (predicted)	SPBC1347.01c	.	.	2
chr2	geneDB	CDS	4059075	4064158	.	-	.	deoxycytidyl transferase Rev1 (predicted)	SPBC1347.01c	.	.	2
chr2	geneDB	gene	4059411	4060032	.	+	.	non-coding RNA (predicted)	SPNCRNA.437	warning, this transcript could be on either strand	.	2
chr2	geneDB	CDS	4059411	4060032	.	+	.	non-coding RNA (predicted)	SPNCRNA.437	warning, this transcript could be on either strand	.	2
chr2	geneDB	gene	4060033	4061569	.	+	.	COPII-coated vesicle component Sec13	SPBC215.15	.	.	2
chr2	geneDB	CDS	4060033	4061569	.	+	.	COPII-coated vesicle component Sec13	SPBC215.15	.	.	2
chr2	geneDB	gene	4061570	4064556	.	+	.	antisense RNA (predicted), possible alternative UTR	SPNCRNA.1662	.	.	2
chr2	geneDB	CDS	4061570	4064556	.	+	.	antisense RNA (predicted), possible alternative UTR	SPNCRNA.1662	.	.	2
chr2	geneDB	gene	4064159	4067821	.	-	.	antisense RNA (predicted)	SPNCRNA.1663	.	.	2
chr2	geneDB	CDS	4064159	4067821	.	-	.	antisense RNA (predicted)	SPNCRNA.1663	.	.	2
chr2	geneDB	gene	4064557	4066293	.	+	.	FKBP-type peptidyl-prolyl cis-trans isomerase (predicted)	SPBC1347.02	.	.	2
chr2	geneDB	CDS	4064557	4066293	.	+	.	FKBP-type peptidyl-prolyl cis-trans isomerase (predicted)	SPBC1347.02	.	.	2
chr2	geneDB	gene	4066294	4068029	.	+	.	sporulation protein Meu14	SPBC1347.03	possibly a protein kinase inhibitor as related to S. cerevisiae LSP1 and PIL1	.	2
chr2	geneDB	CDS	4066294	4068029	.	+	.	sporulation protein Meu14	SPBC1347.03	possibly a protein kinase inhibitor as related to S. cerevisiae LSP1 and PIL1	.	2
chr2	geneDB	gene	4067822	4069155	.	-	.	antisense RNA (predicted), possible alternative UTR	SPNCRNA.1664	.	.	2
chr2	geneDB	CDS	4067822	4069155	.	-	.	antisense RNA (predicted), possible alternative UTR	SPNCRNA.1664	.	.	2
chr2	geneDB	gene	4068030	4071110	.	+	.	TIM22 inner membrane protein import complex subunit Tim54 (predicted)	SPBC1347.04	.	.	2
chr2	geneDB	CDS	4068030	4071110	.	+	.	TIM22 inner membrane protein import complex subunit Tim54 (predicted)	SPBC1347.04	.	.	2
chr2	geneDB	gene	4069156	4070665	.	-	.	DNAJ domain protein Scj1 (predicted)	SPBC1347.05c	new C-terminal exon 11 Oct 2002	.	2
chr2	geneDB	CDS	4069156	4070665	.	-	.	DNAJ domain protein Scj1 (predicted)	SPBC1347.05c	new C-terminal exon 11 Oct 2002	.	2
chr2	geneDB	gene	4070666	4073134	.	-	.	serine/threonine protein kinase Cki1	SPBC1347.06c	.	.	2
chr2	geneDB	CDS	4070666	4073134	.	-	.	serine/threonine protein kinase Cki1	SPBC1347.06c	.	.	2
chr2	geneDB	gene	4071111	4073590	.	+	.	non-coding RNA (predicted)	SPNCRNA.105	mRNA from AU013717, not attached to a CDS	.	2
chr2	geneDB	CDS	4071111	4073590	.	+	.	non-coding RNA (predicted)	SPNCRNA.105	mRNA from AU013717, not attached to a CDS	.	2
chr2	geneDB	gene	4073135	4075721	.	-	.	ribonuclease H2 complex subunit (predicted)	SPBC1347.08c	.	.	2
chr2	geneDB	CDS	4073135	4075721	.	-	.	ribonuclease H2 complex subunit (predicted)	SPBC1347.08c	.	.	2
chr2	geneDB	gene	4073591	4077449	.	+	.	RNA exonuclease (predicted)	SPBC1347.07	.	.	2
chr2	geneDB	CDS	4073591	4077449	.	+	.	RNA exonuclease (predicted)	SPBC1347.07	.	.	2
chr2	geneDB	gene	4075722	4082041	.	-	.	antisense RNA (predicted)	SPNCRNA.1665	.	.	2
chr2	geneDB	CDS	4075722	4082041	.	-	.	antisense RNA (predicted)	SPNCRNA.1665	.	.	2
chr2	geneDB	gene	4077450	4079438	.	+	.	hexaprenyldihydroxybenzoate methyltransferase (predicted)	SPBC1347.09	.	.	2
chr2	geneDB	CDS	4077450	4079438	.	+	.	hexaprenyldihydroxybenzoate methyltransferase (predicted)	SPBC1347.09	.	.	2
chr2	geneDB	gene	4079439	4082206	.	+	.	MCM-associated protein Mcm10	SPBC1347.10	.	.	2
chr2	geneDB	CDS	4079439	4082206	.	+	.	MCM-associated protein Mcm10	SPBC1347.10	.	.	2
chr2	geneDB	gene	4082042	4082644	.	-	.	dubious	SPBC1347.14c	.	.	2
chr2	geneDB	CDS	4082042	4082644	.	-	.	dubious	SPBC1347.14c	.	.	2
chr2	geneDB	gene	4082207	4083936	.	+	.	stress responsive orphan 1	SPBC1347.11	.	.	2
chr2	geneDB	CDS	4082207	4083936	.	+	.	stress responsive orphan 1	SPBC1347.11	.	.	2
chr2	geneDB	gene	4082645	4086438	.	-	.	ribose methyltransferase (predicted)	SPBC1347.13c	.	.	2
chr2	geneDB	CDS	4082645	4086438	.	-	.	ribose methyltransferase (predicted)	SPBC1347.13c	.	.	2
chr2	geneDB	gene	4083937	4088145	.	+	.	centractin family actin-like protein Arp1 (predicted)	SPBC1347.12	.	.	2
chr2	geneDB	CDS	4083937	4088145	.	+	.	centractin family actin-like protein Arp1 (predicted)	SPBC1347.12	.	.	2
chr2	geneDB	gene	4086439	4088093	.	-	.	acetohydroxyacid reductoisomerase (predicted)	SPBC56F2.12	.	.	2
chr2	geneDB	CDS	4086439	4088093	.	-	.	acetohydroxyacid reductoisomerase (predicted)	SPBC56F2.12	.	.	2
chr2	geneDB	gene	4088094	4090826	.	-	.	homoserine O-acetyltransferase Met6	SPBC56F2.11	.	.	2
chr2	geneDB	CDS	4088094	4090826	.	-	.	homoserine O-acetyltransferase Met6	SPBC56F2.11	.	.	2
chr2	geneDB	gene	4088146	4092327	.	+	.	intergenic RNA (predicted)	SPNCRNA.1666	.	.	2
chr2	geneDB	CDS	4088146	4092327	.	+	.	intergenic RNA (predicted)	SPNCRNA.1666	.	.	2
chr2	geneDB	gene	4090827	4103093	.	-	.	antisense RNA (predicted)	SPNCRNA.1667	.	.	2
chr2	geneDB	CDS	4090827	4103093	.	-	.	antisense RNA (predicted)	SPNCRNA.1667	.	.	2
chr2	geneDB	gene	4092328	4094647	.	+	.	dolichyl-phosphate beta-glucosyltransferase Alg5 (predicted)	SPBC56F2.10c	.	.	2
chr2	geneDB	CDS	4092328	4094647	.	+	.	dolichyl-phosphate beta-glucosyltransferase Alg5 (predicted)	SPBC56F2.10c	.	.	2
chr2	geneDB	gene	4094648	4096944	.	+	.	arginine specific carbamoyl-phosphate synthase subunit Arg5 (predicted)	SPBC56F2.09c	.	.	2
chr2	geneDB	CDS	4094648	4096944	.	+	.	arginine specific carbamoyl-phosphate synthase subunit Arg5 (predicted)	SPBC56F2.09c	.	.	2
chr2	geneDB	gene	4096945	4100580	.	+	.	RNA-binding protein (predicted)	SPBC56F2.08c	.	.	2
chr2	geneDB	CDS	4096945	4100580	.	+	.	RNA-binding protein (predicted)	SPBC56F2.08c	.	.	2
chr2	geneDB	gene	4100581	4104162	.	+	.	ribosome biogenesis factor recycling AAA family ATPase (predicted)	SPBC56F2.07c	.	.	2
chr2	geneDB	CDS	4100581	4104162	.	+	.	ribosome biogenesis factor recycling AAA family ATPase (predicted)	SPBC56F2.07c	.	.	2
chr2	geneDB	gene	4103094	4103759	.	-	.	sequence orphan	SPBC56F2.15	new gene; conserved in japonicus, but the japonicus gene is about 500 amino acids longer...possibly a gene merge in japoinicus as this does not splice to adjacent gene	.	2
chr2	geneDB	CDS	4103094	4103759	.	-	.	sequence orphan	SPBC56F2.15	new gene; conserved in japonicus, but the japonicus gene is about 500 amino acids longer...possibly a gene merge in japoinicus as this does not splice to adjacent gene	.	2
chr2	geneDB	gene	4103760	4105449	.	-	.	sequence orphan	SPBC56F2.06	.	.	2
chr2	geneDB	CDS	4103760	4105449	.	-	.	sequence orphan	SPBC56F2.06	.	.	2
chr2	geneDB	gene	4104163	4107638	.	+	.	antisense RNA (predicted)	SPNCRNA.1668	.	.	2
chr2	geneDB	CDS	4104163	4107638	.	+	.	antisense RNA (predicted)	SPNCRNA.1668	.	.	2
chr2	geneDB	gene	4105450	4109819	.	-	.	intergenic RNA (predicted)	SPNCRNA.1669	.	.	2
chr2	geneDB	CDS	4105450	4109819	.	-	.	intergenic RNA (predicted)	SPNCRNA.1669	.	.	2
chr2	geneDB	gene	4107639	4109026	.	+	.	tRNA Glutamic acid	SPBTRNAGLU.08	.	.	2
chr2	geneDB	CDS	4107639	4109026	.	+	.	tRNA Glutamic acid	SPBTRNAGLU.08	.	.	2
chr2	geneDB	gene	4109027	4111500	.	+	.	intergenic RNA (predicted)	SPNCRNA.1670	.	.	2
chr2	geneDB	CDS	4109027	4111500	.	+	.	intergenic RNA (predicted)	SPNCRNA.1670	.	.	2
chr2	geneDB	gene	4109820	4120692	.	-	.	U3 snoRNP protein Utp20 (predicted)	SPBC56F2.04	.	.	2
chr2	geneDB	CDS	4109820	4120692	.	-	.	U3 snoRNP protein Utp20 (predicted)	SPBC56F2.04	.	.	2
chr2	geneDB	gene	4111501	4120894	.	+	.	transcription factor (predicted)	SPBC56F2.05c	.	.	2
chr2	geneDB	CDS	4111501	4120894	.	+	.	transcription factor (predicted)	SPBC56F2.05c	.	.	2
chr2	geneDB	gene	4120693	4122628	.	-	.	actin-like protein Arp10 (predicted)	SPBC56F2.03	.	.	2
chr2	geneDB	CDS	4120693	4122628	.	-	.	actin-like protein Arp10 (predicted)	SPBC56F2.03	.	.	2
chr2	geneDB	gene	4120895	4125882	.	+	.	antisense RNA (predicted)	SPNCRNA.1671	.	.	2
chr2	geneDB	CDS	4120895	4125882	.	+	.	antisense RNA (predicted)	SPNCRNA.1671	.	.	2
chr2	geneDB	gene	4122629	4123720	.	-	.	60S ribosomal protein L19	SPBC56F2.02	.	.	2
chr2	geneDB	CDS	4122629	4123720	.	-	.	60S ribosomal protein L19	SPBC56F2.02	.	.	2
chr2	geneDB	gene	4123721	4125581	.	-	.	F-box protein Pof12	SPBC56F2.01	.	.	2
chr2	geneDB	CDS	4123721	4125581	.	-	.	F-box protein Pof12	SPBC56F2.01	.	.	2
chr2	geneDB	gene	4125582	4128568	.	-	.	CENP-C	SPBC1861.01c	.	.	2
chr2	geneDB	CDS	4125582	4128568	.	-	.	CENP-C	SPBC1861.01c	.	.	2
chr2	geneDB	gene	4125883	4128865	.	+	.	mitochondrial ribosomal protein subunit l44 (predicted)	SPBC56F2.14	.	.	2
chr2	geneDB	CDS	4125883	4128865	.	+	.	mitochondrial ribosomal protein subunit l44 (predicted)	SPBC56F2.14	.	.	2
chr2	geneDB	gene	4128569	4131375	.	-	.	intergenic RNA (predicted)	SPNCRNA.1673	.	.	2
chr2	geneDB	CDS	4128569	4131375	.	-	.	intergenic RNA (predicted)	SPNCRNA.1673	.	.	2
chr2	geneDB	gene	4128866	4129573	.	+	.	intergenic RNA (predicted)	SPNCRNA.1672	.	.	2
chr2	geneDB	CDS	4128866	4129573	.	+	.	intergenic RNA (predicted)	SPNCRNA.1672	.	.	2
chr2	geneDB	gene	4129574	4129795	.	+	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.1674	.	.	2
chr2	geneDB	CDS	4129574	4129795	.	+	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.1674	.	.	2
chr2	geneDB	gene	4129796	4131701	.	+	.	non-coding RNA (predicted)	SPNCRNA.113	.	.	2
